0.0001,0.0132771
0.000107881,0.014285452
0.000116384,0.015370367
0.000125556,0.016537662
0.000135452,0.017793587
0.000146127,0.019144864
0.000157644,0.02059872
0.000170068,0.022162941
0.000183472,0.023845893
0.000197932,0.025656572
0.000213532,0.027604659
0.000230361,0.029700558
0.000248516,0.031955458
0.000268103,0.034381387
0.000289233,0.036991266
0.000312028,0.039799013
0.00033662,0.042819555
0.00036315,0.046068932
0.000391771,0.049564375
0.000422648,0.053324405
0.000455958,0.057368879
0.000491894,0.061719123
0.000530661,0.066397981
0.000572484,0.071429992
0.000617604,0.076841403
0.000666279,0.082660337
0.000718791,0.088916876
0.000775441,0.095643123
0.000836556,0.102873415
0.000902487,0.110644303
0.000973615,0.118994731
0.001050349,0.127966021
0.00113313,0.137601978
0.001222436,0.147948919
0.00131878,0.159055694
0.001422717,0.170973506
0.001534846,0.183755865
0.001655812,0.197458443
0.001786312,0.212138683
0.001927097,0.227855337
0.002078977,0.244667895
0.002242828,0.262636035
0.002419593,0.281818036
0.002610288,0.302270143
0.002816013,0.324044459
0.003037952,0.347187044
0.003277383,0.371735541
0.003535684,0.397716192
0.003814343,0.42514027
0.004114963,0.454000164
0.004439276,0.4842647
0.00478915,0.515874347
0.005166598,0.548735963
0.005573794,0.582716717
0.006013082,0.61763959
0.006486993,0.653278227
0.006998253,0.689353621
0.007549808,0.725531675
0.008144832,0.761422861
0.008786752,0.796584923
0.009479264,0.830526309
0.010226355,0.862711692
0.011032327,0.892568843
0.011901819,0.919494528
0.01283984,0.942859374
0.013851788,0.962015619
0.014943492,0.976306729
0.016121236,0.985087826
0.017391802,0.987760735
0.018762505,0.983825664
0.020241237,0.972938462
0.021836514,0.954955288
0.023557519,0.92995437
0.025414162,0.89823672
0.027417133,0.860359006
0.029577964,0.817224955
0.031909098,0.77019023
0.034423955,0.721033052
0.037137016,0.67171986
0.040063903,0.624152994
0.043221466,0.580083446
0.046627888,0.540962212
0.05030278,0.507494831
0.054267302,0.479354625
0.05854428,0.455190793
0.063158341,0.432502097
0.068136051,0.408066195
0.07350607,0.37894367
0.079299317,0.343782303
0.085549149,0.304109681
0.092291549,0.264298927
0.099565339,0.229844114
0.1074124,0.204531822
0.115877913,0.188088444
0.12501062,0.175691851
0.134863105,0.160596949
0.145492095,0.139836396
0.15695879,0.117829221
0.169329211,0.101552151
0.182674585,0.092165881
0.19707175,0.083699755
0.212603601,0.071793622
0.229359567,0.060475998
0.247436124,0.053522077
0.266937351,0.047349845
0.287975533,0.04002069
0.310671801,0.03461529
0.335156833,0.030151863
0.361571609,0.025581409
0.390068218,0.022111952
0.420810734,0.018843151
0.453976166,0.016129143
0.489755472,0.013730526
0.528354658,0.01169989
0.569995969,0.009931923
0.614919164,0.008427314
0.663382899,0.007137022
0.715666215,0.006034329
0.772070145,0.005095511
0.832919449,0.004296371
0.898564479,0.003617572
0.969383203,0.003042052
1.045783377,0.002554888
1.12820489,0.002143065
1.217122306,0.001795523
1.313047585,0.001502637
1.416533041,0.001256128
1.528174515,0.001048953
1.648614808,0.000875043
1.778547384,0.000729243
1.91872036,0.000607154
2.069940813,0.000505037
2.233079431,0.000419716
2.409075523,0.000348508
2.598942426,0.000289137
2.803773344,0.000239686
3.024747638,0.000198535
3.263137619,0.000164324
3.520315872,0.000135907
3.797763161,0.000112324
4.097076953,9.28E-05
4.419980617,7.66E-05
4.768333346,6.32E-05
5.144140861,5.21E-05
5.549566962,4.29E-05
5.986945983,3.53E-05
6.458796236,2.90E-05
6.967834507,2.39E-05
7.516991704,1.96E-05
8.109429725,1.61E-05
8.748559671,1.32E-05
9.438061481,1.09E-05
10.18190512,8.91E-06
10.98437344,7.30E-06
11.85008685,5.98E-06
12.78402988,4.90E-06
13.79157993,4.01E-06
14.8785382,3.28E-06
16.05116311,2.69E-06
17.31620633,2.20E-06
18.68095162,1.79E-06
20.15325682,1.47E-06
21.74159908,1.20E-06
23.45512365,9.77E-07
25.30369653,7.98E-07
27.29796133,6.51E-07
29.44940047,5.31E-07
31.77040138,4.33E-07
34.27432775,3.53E-07
36.97559652,2.87E-07
39.88976087,2.34E-07
43.03359978,1.90E-07
46.42521463,1.55E-07
50.08413344,1.26E-07
54.03142327,1.03E-07
58.28981157,8.35E-08
62.883817,6.79E-08
67.8398906,5.52E-08
73.18656812,4.48E-08
78.9546343,3.64E-08
85.17730012,2.96E-08
91.89039402,2.40E-08
99.1325682,1.95E-08
106.9455212,1.58E-08
115.3742378,1.28E-08
124.4672484,1.04E-08
134.2769081,8.43E-09
144.8596982,6.84E-09
156.2765517,5.54E-09
168.5932037,4.49E-09
181.8805703,3.63E-09
196.2151564,2.94E-09
211.6794969,2.38E-09
228.3626313,1.92E-09
246.3606165,1.56E-09
265.7770801,1.26E-09
286.723817,1.01E-09
309.3214329,8.19E-10
333.7000387,6.61E-10
360,5.33E-10
