1.07177,3.7198
1.4149,4.46495
1.82513,5.19873
2.42666,6.0007
3.30787,6.98687
4.28982,7.6881
5.39739,7.89128
6.77884,7.49016
8.12874,6.63173
9.45686,5.38272
10.46695,4.29363
11.60558,3.05885
12.84518,1.92943
14.0411,0.90555
14.94389,0.4195
16.04695,0.08925
16.92735,6.11327E-5
18.01571,0.09003
18.27415,0.17508
19.37998,0.47587
20.11829,0.76766
21.10901,1.24376
23.03326,2.09556
24.86588,2.70828
27.424,3.09901
30.78859,2.52631
32.65171,2.00641
34.81303,1.37456
38.32618,0.49918
45.22772,1.28932E-5
47.87928,0.02154
48.91322,0.03725
50.50614,0.06249
53.65788,0.08471
57.92711,0.06699
60.56369,0.04337
62.20289,0.02971
64.80292,0.01425
66.08455,0.00733
67.27165,0.00433
71.21559,6.54381E-6
77.98465,0.00303
81.09982,0.00378
86.00745,0.00284
90.72617,0.00149
93.84771,7.84408E-4
99.70411,1.03E-4
104.80045,1.03588E-6
109.57048,1.5476E-5
112.53609,2.08897E-5
117.44892,1.43111E-5
